age,occupation_type,income_range,urban_or_rural,credit_score,debt_to_income_ratio,premium_payment_delay_days,policy_lapse_count,annual_income,claim_amount,claim_amount_vs_income_ratio,total_previous_claims,high_value_claim_ratio,claim_frequency_last_3yrs,previous_claim_rejection_count,multi_policy_count,legal_dispute_count,previous_fraud_flag,identity_verification_score,document_mismatch_score,claim_submission_hour,geo_distance_from_registered_address,device_risk_score,IP_address_change_count,claim_submission_weekend_flag,fraud_label
64,self_employed,medium,urban,597,0.21,8,0,798296,170832,0.21,3,0.19,1.2,0,1,2,0,0.78,0.37,21,34.0,0.28,1,0,0
43,salaried,medium,urban,679,0.51,4,0,621315,134499,0.22,3,0.28,2.0,0,4,1,0,0.84,0.0,18,51.0,0.23,3,0,0
61,business,low,rural,766,0.5,4,1,398235,412080,1.03,3,0.04,2.1,1,3,0,0,1.0,0.52,20,31.9,0.66,2,0,0
33,salaried,low,urban,682,0.25,8,0,315977,128969,0.41,3,0.11,3.6,0,1,0,0,0.8,0.2,12,86.6,0.12,0,0,0
48,business,medium,urban,750,0.32,6,0,944820,128947,0.14,1,0.13,0.3,1,1,0,0,1.0,0.47,8,95.0,0.7,3,0,0
48,self_employed,medium,urban,660,0.05,9,1,909860,205092,0.23,0,0.08,3.0,1,1,0,0,0.95,0.21,0,53.8,0.59,0,0,0
39,self_employed,medium,rural,650,0.12,8,0,692716,315988,0.46,1,0.19,1.1,0,3,0,0,1.0,0.16,17,18.6,0.25,1,0,0
57,salaried,high,urban,748,0.26,7,1,1567009,234595,0.15,2,0.12,1.2,0,1,0,0,0.67,0.18,20,44.3,0.44,1,1,0
51,salaried,medium,urban,735,0.27,9,0,913080,162633,0.18,1,0.12,0.3,1,4,0,0,0.84,0.56,5,14.5,0.06,2,0,0
62,self_employed,high,urban,606,0.3,10,1,1384401,219247,0.16,3,0.45,1.2,1,5,0,0,0.75,0.18,9,63.4,0.52,1,0,0
59,salaried,low,urban,746,0.47,5,1,331713,395248,1.19,0,0.25,0.0,0,5,0,0,0.92,0.43,4,0.0,0.63,1,0,1
37,salaried,low,urban,746,0.43,2,1,331504,267573,0.81,1,0.1,0.3,0,1,0,0,1.0,0.16,13,17.2,0.21,2,0,0
48,salaried,medium,urban,578,0.13,6,1,921328,53250,0.06,2,0.17,1.8,0,3,0,0,0.85,0.32,19,111.6,0.0,1,1,0
24,retired,medium,rural,728,0.39,3,1,810043,401136,0.5,3,0.22,2.5,0,1,0,0,0.9,0.33,22,0.0,0.69,1,0,0
26,salaried,medium,rural,674,0.28,4,1,617832,170792,0.28,1,0.64,0.6,0,5,0,0,0.88,0.18,18,0.0,0.65,2,0,0
39,self_employed,low,urban,775,0.38,1,1,344101,456971,1.33,4,0.34,2.7,0,4,0,0,0.87,0.0,10,30.0,0.0,3,0,0
43,self_employed,medium,rural,846,0.4,5,0,990747,204469,0.21,0,0.32,0.4,1,1,1,0,0.91,0.47,13,75.9,0.37,3,0,0
60,self_employed,medium,rural,775,0.44,4,1,1000000,274101,0.27,1,0.21,1.9,1,1,0,0,0.99,0.0,7,71.8,0.34,0,1,0
65,salaried,low,rural,593,0.45,3,0,367263,96891,0.26,1,0.53,2.3,1,5,1,0,0.99,0.13,2,132.8,0.37,2,0,0
62,self_employed,low,urban,504,0.43,5,0,233622,122032,0.52,5,0.46,0.3,2,5,0,0,0.89,0.31,0,28.0,0.0,1,1,0
26,business,high,rural,627,0.51,2,0,1000000,5000,0.0,1,0.14,2.3,0,4,0,0,1.0,0.13,9,72.2,0.38,0,0,0
44,salaried,medium,urban,798,0.46,5,0,769672,152474,0.2,2,0.2,0.0,0,2,0,0,0.68,0.02,9,13.9,0.36,2,1,0
42,salaried,low,urban,739,0.27,7,1,413802,188624,0.46,1,0.56,2.3,0,5,0,1,0.85,0.33,5,20.8,0.06,1,0,0
41,salaried,low,urban,606,0.54,8,2,367602,250575,0.68,2,0.21,3.6,0,2,0,0,0.95,0.37,6,77.2,0.34,1,0,0
34,student,low,urban,686,0.39,4,0,344106,192933,0.56,2,0.17,0.8,0,3,0,0,1.0,0.23,12,107.1,0.41,0,0,0
44,self_employed,low,urban,720,0.51,6,1,325892,359776,1.1,1,0.1,2.7,0,5,0,0,0.87,0.16,13,0.0,1.0,1,0,0
45,business,medium,urban,648,0.41,5,2,590849,5000,0.01,2,0.07,2.2,0,4,0,0,0.83,0.3,22,44.8,0.39,2,1,0
37,self_employed,medium,urban,697,0.43,4,0,611919,169326,0.28,2,0.26,1.4,0,4,0,1,0.75,0.49,3,0.0,0.12,1,0,1
66,self_employed,medium,urban,558,0.43,5,0,736090,124707,0.17,0,0.22,0.0,0,4,0,0,0.89,0.35,21,0.0,0.46,2,1,0
55,salaried,medium,rural,524,0.18,8,0,786598,208822,0.27,3,0.22,1.6,0,5,0,0,0.62,0.43,21,148.8,0.2,0,0,0
37,student,medium,urban,661,0.28,9,0,901237,307179,0.34,1,0.32,1.1,0,2,0,0,0.88,0.54,17,0.0,0.0,1,0,0
48,self_employed,medium,urban,716,0.29,7,2,779812,189628,0.24,4,0.18,1.0,0,3,0,0,0.67,0.0,6,0.0,0.51,0,1,0
22,business,medium,rural,612,0.58,9,1,758888,39331,0.05,3,0.22,1.3,0,4,0,1,0.89,0.0,21,0.0,0.22,3,0,0
54,self_employed,medium,urban,633,0.82,3,0,779168,281465,0.36,7,0.48,1.1,0,3,0,0,0.86,0.14,5,56.2,0.66,0,0,0
21,salaried,low,rural,757,0.15,3,0,404409,751242,1.86,2,0.63,2.5,0,3,0,0,1.0,0.37,20,0.0,0.31,0,0,0
67,salaried,low,urban,606,0.4,3,0,365102,194139,0.53,0,0.28,0.6,0,5,0,0,1.0,0.06,17,117.1,0.29,1,0,0
23,self_employed,low,urban,748,0.17,6,1,323485,215115,0.66,3,0.28,1.1,1,5,1,0,0.96,0.34,0,39.6,0.15,3,0,0
42,salaried,high,urban,764,0.05,5,2,1762105,220937,0.13,1,0.36,0.5,0,1,0,0,0.95,0.29,9,105.0,0.44,0,0,0
62,student,low,rural,662,0.47,4,1,380747,217167,0.57,1,0.64,0.1,1,3,1,0,0.81,0.27,6,0.0,0.42,4,0,0
24,salaried,low,urban,659,0.11,7,0,275442,306605,1.11,1,0.07,0.3,2,5,0,0,0.75,0.0,4,46.9,0.58,3,0,0
35,self_employed,high,urban,575,0.45,4,1,1587603,167411,0.11,2,0.35,1.4,0,5,0,0,1.0,0.34,7,132.5,0.44,1,0,0
56,student,high,rural,726,0.22,4,1,1669842,109891,0.07,2,0.05,0.1,0,3,0,0,0.84,0.15,5,0.0,0.1,0,0,0
59,salaried,low,rural,631,0.3,6,2,323634,187070,0.58,2,0.23,1.2,0,5,0,0,0.72,0.3,13,124.6,0.45,0,1,0
32,student,high,urban,633,0.3,6,1,1499717,432894,0.29,1,0.48,0.7,0,2,0,0,1.0,0.0,5,150.9,0.0,2,1,0
57,salaried,medium,rural,568,0.58,3,0,485103,5000,0.01,2,0.27,0.8,0,2,0,0,0.81,0.38,8,0.0,0.43,0,0,0
68,salaried,medium,rural,770,0.24,2,1,730850,98123,0.13,2,0.15,0.7,0,4,0,0,0.87,0.11,23,38.0,0.03,3,1,0
61,salaried,low,urban,717,0.11,4,1,268414,353825,1.32,1,0.14,2.4,0,5,0,0,0.92,0.16,3,54.5,0.49,4,1,1
27,self_employed,high,urban,666,0.32,5,1,1382729,88563,0.06,2,0.14,0.8,0,1,0,0,0.91,0.59,19,0.0,0.34,0,0,0
51,self_employed,low,urban,706,0.28,7,1,213113,418976,1.97,2,0.18,2.2,1,5,1,0,0.81,0.24,2,42.2,0.6,3,1,0
25,business,low,rural,629,0.36,6,1,234860,311593,1.33,1,0.18,2.2,0,1,0,0,1.0,0.07,8,29.3,0.18,2,1,0
47,business,low,urban,750,0.36,6,0,261694,348829,1.33,3,0.48,0.0,0,1,1,0,0.86,0.0,11,64.3,0.0,1,0,0
45,salaried,medium,urban,664,0.88,4,0,703116,116444,0.17,4,0.25,0.8,0,2,0,0,0.78,0.41,0,43.3,0.17,0,0,0
37,student,low,urban,655,0.18,1,2,421816,19974,0.05,1,0.28,2.0,0,4,0,0,0.7,0.51,2,186.9,0.71,0,0,1
48,salaried,high,urban,623,0.22,2,0,1285023,267505,0.21,4,0.28,2.2,0,1,0,0,0.93,0.0,13,0.0,0.65,1,0,0
47,student,low,urban,731,0.33,5,1,211820,379057,1.79,3,0.48,0.4,0,3,0,0,0.69,0.34,21,0.0,0.71,1,0,1
46,retired,high,rural,742,0.63,5,1,1405591,5000,0.0,3,0.21,0.7,1,2,1,0,0.83,0.76,2,0.0,0.36,2,0,1
69,self_employed,low,urban,614,0.8,4,0,420059,79811,0.19,2,0.21,0.2,0,4,0,0,0.86,0.14,17,46.2,0.27,1,0,0
49,self_employed,medium,urban,729,0.35,7,0,744738,26138,0.04,1,0.25,2.5,0,2,0,0,0.94,0.11,1,81.4,0.14,0,0,0
47,salaried,medium,rural,682,0.63,5,1,867598,5000,0.01,2,0.33,1.9,0,1,1,0,0.59,0.25,20,115.2,0.24,1,0,0
37,self_employed,high,urban,558,0.11,5,1,1742889,134265,0.08,2,0.1,0.8,0,5,0,0,0.77,0.16,13,0.0,0.51,0,1,0
58,business,high,rural,813,0.33,5,0,1430931,36306,0.03,1,0.21,1.6,0,1,0,0,0.91,0.46,1,101.5,0.3,0,0,0
36,salaried,low,urban,705,0.18,5,1,355724,482892,1.36,1,0.12,0.4,1,1,0,0,0.74,0.45,13,0.0,0.17,0,0,0
29,self_employed,low,urban,633,0.59,3,1,290642,234833,0.81,3,0.35,0.2,1,2,0,0,0.88,0.25,10,74.8,0.0,3,0,0
52,salaried,medium,rural,550,0.42,1,1,883567,311159,0.35,2,0.15,1.2,0,5,0,0,0.77,0.22,6,20.5,0.0,1,0,0
21,student,low,urban,634,0.58,5,0,255734,298442,1.17,4,0.11,1.0,0,2,0,0,0.88,0.04,20,0.0,0.33,1,1,0
29,salaried,high,urban,675,0.05,2,1,1267743,290589,0.23,1,0.21,3.8,1,5,0,0,0.63,0.4,3,0.0,0.62,1,0,1
27,student,low,urban,668,0.6,3,0,278135,131887,0.47,2,0.48,1.1,0,5,0,0,0.85,0.16,1,83.1,0.12,0,0,0
64,salaried,low,urban,720,0.56,6,0,334491,248329,0.74,3,0.32,2.4,0,5,0,0,0.86,0.0,15,72.3,0.75,2,0,0
57,self_employed,low,urban,669,0.44,4,0,323664,157547,0.49,0,0.46,0.8,1,3,0,0,0.63,0.09,17,70.4,0.0,1,1,0
60,salaried,medium,urban,581,0.28,3,0,620034,162229,0.26,2,0.24,1.9,0,1,0,0,0.66,0.54,22,43.6,0.49,2,0,0
65,retired,low,urban,665,0.27,1,1,301562,156993,0.52,2,0.32,0.0,0,4,0,0,0.79,0.22,14,0.0,0.66,1,1,0
26,salaried,medium,urban,687,0.54,1,2,760162,129932,0.17,1,0.18,1.0,0,3,0,0,0.79,0.15,10,69.4,0.17,0,1,0
57,self_employed,medium,urban,755,0.16,4,1,666212,378275,0.57,6,0.32,1.2,0,4,0,0,0.57,0.54,15,110.5,0.48,0,1,0
59,salaried,low,urban,682,0.49,3,1,402450,135064,0.34,1,0.3,0.0,1,4,1,0,0.86,0.18,9,56.6,0.44,1,0,0
24,business,low,urban,631,0.4,5,0,350054,308991,0.88,3,0.29,0.7,0,3,1,0,0.96,0.33,8,0.0,0.0,1,0,0
69,salaried,low,urban,677,0.31,2,0,295477,40464,0.14,3,0.56,2.7,1,4,0,1,0.88,0.0,3,18.4,0.49,3,0,0
57,retired,low,rural,586,0.33,6,1,299475,247909,0.83,2,0.39,0.9,0,5,1,0,0.72,0.38,7,0.0,0.92,2,0,0
30,student,medium,urban,677,0.69,3,1,709244,237862,0.34,3,0.25,0.7,1,2,0,0,0.85,0.2,20,0.0,0.91,1,1,0
30,self_employed,low,urban,682,0.18,8,0,295068,269213,0.91,2,0.23,0.0,1,2,0,0,0.81,0.0,21,79.0,0.41,2,1,0
69,salaried,medium,urban,751,0.46,3,1,664976,226294,0.34,2,0.23,1.9,1,2,0,0,0.88,0.2,11,87.0,0.44,1,1,0
55,retired,low,urban,814,0.22,6,2,295857,263078,0.89,4,0.31,1.0,0,2,0,0,0.92,0.0,15,0.0,0.68,2,0,0
28,self_employed,medium,rural,712,0.41,4,0,714235,205016,0.29,2,0.05,2.7,0,2,0,0,1.0,0.16,8,111.0,0.07,0,1,0
43,self_employed,low,rural,691,0.37,3,0,427717,344330,0.81,1,0.63,1.0,0,1,1,0,0.86,0.17,3,56.1,0.4,1,0,0
69,self_employed,high,rural,688,0.23,6,0,1762690,203628,0.12,5,0.05,0.0,0,5,0,0,0.87,0.36,19,0.0,0.63,2,0,0
27,salaried,high,urban,687,0.29,2,0,1000000,292715,0.29,3,0.22,0.5,2,3,0,0,0.78,0.39,18,0.0,0.42,3,0,0
22,salaried,low,rural,638,0.4,4,0,330985,193713,0.59,1,0.31,1.2,0,3,0,0,0.81,0.32,21,92.5,0.17,0,0,0
58,self_employed,low,urban,720,0.4,6,0,238651,248339,1.04,2,0.11,0.7,1,4,1,0,0.96,0.0,8,115.6,0.0,1,0,0
40,salaried,medium,urban,671,0.27,6,1,820141,98560,0.12,2,0.28,0.0,1,2,0,0,0.86,0.03,0,0.0,0.07,2,0,0
51,business,low,rural,646,0.24,3,2,435657,188225,0.43,2,0.03,0.7,1,5,0,0,0.99,0.28,18,76.7,0.61,1,1,0
50,student,medium,urban,727,0.25,6,1,592458,171573,0.29,4,0.14,0.9,0,4,0,0,0.75,0.66,6,48.8,0.17,1,1,0
68,business,medium,rural,622,0.41,2,0,825788,404197,0.49,1,0.63,1.9,1,4,0,0,1.0,0.24,7,11.2,0.29,4,1,0
45,self_employed,low,rural,723,0.27,6,1,364539,344279,0.94,2,0.19,1.4,0,3,0,0,0.94,0.11,14,94.5,0.21,4,1,0
30,business,low,rural,598,0.4,7,0,341303,209910,0.62,2,0.23,0.3,0,2,0,0,0.94,0.24,18,46.8,0.55,2,0,0
37,business,medium,urban,603,0.3,5,1,688228,128913,0.19,4,0.39,0.0,0,4,0,1,0.97,0.0,8,0.0,0.54,1,0,0
29,self_employed,low,urban,614,0.64,4,0,260553,106277,0.41,1,0.28,0.0,1,2,0,0,0.89,0.27,1,26.1,0.18,1,0,0
63,salaried,low,rural,605,0.43,13,0,310778,5000,0.02,1,0.05,0.0,2,3,0,0,0.98,0.35,21,8.9,0.39,1,1,0
52,salaried,medium,rural,700,0.43,2,0,634446,331478,0.52,1,0.13,1.9,0,3,0,0,0.84,0.0,14,55.9,0.22,2,0,0
44,self_employed,low,urban,752,0.51,4,0,356070,73041,0.21,0,0.48,1.6,0,2,0,0,0.94,0.4,10,0.0,0.45,1,1,0
36,salaried,high,urban,637,0.36,5,2,1031285,8496,0.01,2,0.36,1.7,0,3,0,0,0.64,0.44,1,0.0,0.34,2,0,0
66,salaried,high,urban,726,0.38,8,1,1186463,222984,0.19,2,0.09,2.2,0,5,0,0,0.84,0.0,5,12.1,0.26,2,0,0
32,self_employed,medium,urban,446,0.35,4,0,982896,275548,0.28,1,0.11,2.2,1,4,0,0,0.86,0.61,1,106.8,0.8,1,0,1
55,salaried,high,urban,553,0.22,5,0,1756267,123413,0.07,2,0.35,0.6,0,3,0,1,0.81,0.07,9,40.5,0.36,1,0,0
63,self_employed,high,rural,655,0.4,7,0,1101683,565905,0.51,2,0.6,2.9,1,4,1,1,0.94,0.46,5,0.0,0.11,0,0,0
67,salaried,medium,rural,665,0.35,6,0,752458,199299,0.26,1,0.11,1.9,0,1,0,0,0.87,0.48,2,94.1,0.22,0,1,0
66,self_employed,high,urban,811,0.48,5,0,1518286,403380,0.27,1,0.09,2.2,0,5,0,0,0.77,0.63,1,21.6,0.27,1,0,1
37,self_employed,medium,urban,706,0.52,2,1,852612,287834,0.34,2,0.11,2.0,0,1,0,0,0.82,0.08,15,33.8,0.12,2,0,0
49,salaried,medium,urban,753,0.6,4,2,952416,135373,0.14,2,0.24,0.7,1,1,0,0,0.69,0.43,15,0.0,0.03,3,0,0
56,self_employed,medium,urban,719,0.36,6,1,598233,183528,0.31,0,0.05,1.3,3,2,0,0,0.77,0.1,20,80.5,0.44,3,0,0
55,salaried,low,urban,766,0.58,4,1,219874,294954,1.34,3,0.02,0.2,1,3,0,0,0.72,0.43,20,73.7,0.04,1,0,0
24,retired,low,rural,692,0.23,4,0,389567,357570,0.92,2,0.23,2.6,0,2,0,0,0.79,0.21,18,130.2,0.43,0,0,0
27,business,low,urban,638,0.47,4,1,430621,337955,0.78,3,0.42,0.0,0,3,0,0,0.56,0.44,4,136.8,0.47,1,0,0
39,salaried,medium,urban,683,0.4,5,2,637043,81035,0.13,1,0.19,0.6,1,3,0,0,0.87,0.47,19,70.4,1.0,0,0,0
67,student,low,rural,665,0.09,4,1,260776,84949,0.33,3,0.44,1.4,0,3,0,0,0.51,0.22,18,112.7,0.0,1,1,0
48,self_employed,medium,urban,658,0.82,3,0,771280,197556,0.26,4,0.43,1.5,0,5,0,1,0.65,0.06,23,0.0,0.61,1,0,0
61,business,high,rural,678,0.42,6,0,1600800,154940,0.1,3,0.12,2.6,0,1,0,0,0.87,0.14,10,72.4,0.29,1,0,0
42,business,low,urban,759,0.35,5,1,319564,16480,0.05,3,0.05,1.8,0,4,0,0,0.91,0.75,9,119.2,0.4,2,0,0
41,salaried,medium,rural,803,0.35,7,2,842340,319204,0.38,3,0.21,1.1,0,2,0,0,0.78,0.49,3,0.0,0.68,0,1,0
25,salaried,low,urban,787,0.43,4,0,298503,270836,0.91,3,0.52,0.2,1,3,0,0,0.78,0.06,16,0.0,0.91,2,0,1
65,student,low,urban,849,0.68,3,0,377976,206522,0.55,3,0.45,2.6,0,5,0,0,0.79,0.51,7,167.0,0.34,0,1,0
69,business,low,urban,691,0.42,2,2,288306,5000,0.02,4,0.25,0.0,2,1,0,0,0.76,0.53,7,0.0,0.27,1,0,0
52,salaried,low,urban,696,0.55,5,1,251313,49913,0.2,2,0.55,2.0,0,4,0,0,0.84,0.26,16,138.7,0.36,1,0,0
21,salaried,low,rural,728,0.35,8,0,259001,124453,0.48,1,0.12,1.2,0,1,0,0,0.79,0.46,3,0.0,0.27,0,1,1
40,self_employed,medium,urban,622,0.72,1,2,805862,394733,0.49,3,0.06,1.9,0,2,0,0,1.0,0.49,21,0.0,1.0,3,1,0
48,salaried,low,urban,574,0.15,5,1,227676,364609,1.6,2,0.04,0.6,0,4,0,0,0.96,0.46,4,58.3,0.5,0,1,1
64,salaried,high,urban,615,0.83,8,0,1369346,30438,0.02,2,0.12,1.7,1,5,0,0,0.85,0.4,10,18.0,0.81,0,0,0
68,retired,low,rural,553,0.4,1,0,327959,210193,0.64,3,0.1,0.8,1,1,0,0,0.8,0.15,23,49.1,0.74,4,1,0
57,self_employed,medium,urban,696,0.27,2,2,873105,123505,0.14,4,0.3,1.1,1,2,0,0,0.79,0.03,9,114.0,0.0,2,0,0
32,self_employed,medium,urban,644,0.32,5,0,998156,5000,0.01,2,0.33,0.0,0,3,0,0,0.7,0.34,6,57.6,0.48,2,1,0
38,self_employed,medium,urban,728,0.43,4,0,866618,121656,0.14,2,0.24,1.3,0,4,0,0,0.83,0.29,13,0.0,0.36,1,1,0
65,salaried,high,urban,770,0.53,4,0,1460948,5000,0.0,2,0.38,1.8,1,3,0,0,0.73,0.25,10,41.6,0.35,0,0,0
25,salaried,low,urban,607,0.35,8,1,367384,188615,0.51,0,0.34,1.2,1,2,0,0,0.66,0.44,14,117.3,0.36,1,1,0
51,student,low,rural,707,0.35,4,0,343729,295209,0.86,5,0.15,0.0,1,1,0,0,0.96,0.38,22,12.6,0.0,0,0,1
22,retired,medium,urban,669,0.56,5,0,678823,312192,0.46,1,0.24,1.0,1,1,0,0,0.92,0.58,9,68.9,0.49,0,0,0
65,self_employed,low,urban,654,0.32,2,0,319936,236898,0.74,3,0.19,1.2,0,5,0,0,0.86,0.25,8,0.0,0.55,0,1,0
29,student,medium,urban,617,0.63,3,1,788272,331588,0.42,1,0.22,0.0,2,3,0,0,0.88,0.08,9,81.5,0.42,1,0,0
22,self_employed,low,urban,725,0.27,3,0,436498,341729,0.78,2,0.5,2.4,0,3,0,0,1.0,0.25,12,0.0,1.0,2,0,0
38,retired,medium,urban,656,0.54,6,0,519868,52469,0.1,1,0.52,0.2,0,3,1,0,0.84,0.0,22,40.3,0.48,1,0,0
55,business,low,urban,706,0.42,3,2,328557,90009,0.27,3,0.28,0.7,0,5,0,0,0.9,0.43,2,116.6,0.59,1,0,0
64,business,low,rural,689,0.48,8,2,407442,135372,0.33,6,0.21,0.3,2,4,0,0,0.7,0.0,16,22.6,0.1,0,0,0
45,salaried,low,urban,656,0.82,9,1,300944,177707,0.59,2,0.53,1.7,0,5,0,0,1.0,1.0,10,0.0,0.34,3,1,0
36,salaried,medium,urban,801,0.18,1,0,864373,310136,0.36,3,0.06,1.9,1,1,0,0,0.99,0.43,21,57.3,0.11,4,0,0
61,self_employed,medium,urban,742,0.35,6,1,711779,278979,0.39,2,0.05,0.6,0,2,1,0,0.81,0.0,21,28.2,0.06,3,0,0
64,retired,medium,rural,557,0.26,8,0,714581,231569,0.32,2,0.2,1.0,1,2,1,0,0.83,0.22,3,20.0,0.6,1,0,0
66,retired,low,urban,734,0.48,6,0,170383,5000,0.03,3,0.26,1.3,0,2,0,0,0.98,0.29,1,89.4,0.1,2,1,0
40,self_employed,medium,urban,587,0.44,4,0,694457,206483,0.3,1,0.34,0.0,0,1,0,0,0.96,0.14,15,0.0,0.47,2,0,0
24,salaried,medium,urban,725,0.21,4,1,457364,107731,0.24,0,0.17,0.7,0,4,0,0,0.95,0.29,13,59.3,0.2,1,0,0
52,salaried,medium,rural,722,0.18,4,0,620885,213660,0.34,2,0.5,2.8,0,5,0,0,0.83,0.25,20,52.2,0.77,1,0,1
40,self_employed,low,urban,652,0.46,4,2,419694,287412,0.68,4,0.35,0.8,0,2,0,0,0.68,0.0,10,136.6,0.25,2,1,0
59,salaried,low,urban,684,0.44,8,2,254080,79061,0.31,0,0.54,2.7,1,1,0,0,0.85,0.06,9,62.6,0.15,1,1,0
35,salaried,medium,urban,774,0.09,6,0,870157,125391,0.14,1,0.23,0.0,3,2,0,0,0.86,0.23,18,0.0,0.18,1,1,0
38,business,medium,urban,686,0.48,6,0,953287,5000,0.01,2,0.26,1.5,0,1,1,0,0.93,0.28,8,142.5,0.43,1,0,0
27,salaried,low,rural,717,0.43,6,1,280313,5000,0.02,0,0.26,2.9,2,4,0,0,1.0,0.13,2,0.0,0.56,0,0,0
23,salaried,medium,rural,800,0.39,6,0,590614,305679,0.52,3,0.33,1.4,1,3,0,0,0.9,0.1,12,87.5,0.34,1,1,0
28,salaried,medium,urban,611,0.35,4,0,800658,111580,0.14,0,0.19,1.1,1,5,1,0,0.64,0.42,17,0.0,1.0,1,1,0
49,salaried,high,rural,608,0.31,6,2,1613898,35720,0.02,4,0.36,2.7,0,4,0,0,0.92,0.1,11,9.9,0.54,1,0,0
28,salaried,medium,urban,744,0.22,7,1,548714,210764,0.38,3,0.06,0.2,0,3,0,0,0.74,0.5,13,140.2,0.59,0,1,0
21,self_employed,high,urban,605,0.4,5,0,1428153,201316,0.14,3,0.34,0.8,0,2,0,0,0.88,0.0,2,171.0,0.0,0,0,0
63,salaried,medium,rural,692,0.45,6,1,1000000,272688,0.27,1,0.25,1.4,1,1,1,0,0.82,0.32,4,158.3,0.39,0,0,0
41,retired,low,rural,722,0.05,8,1,282306,239006,0.85,0,0.02,2.6,3,4,0,0,0.76,0.0,12,0.0,0.46,5,1,0
59,salaried,high,rural,738,0.24,3,0,1350228,127999,0.09,6,0.39,1.6,0,3,0,0,0.75,0.24,20,82.0,0.72,2,0,0
65,salaried,low,rural,728,0.5,7,1,334411,133378,0.4,3,0.06,0.9,2,4,0,0,0.81,0.05,8,144.6,0.68,0,0,0
22,salaried,medium,rural,559,0.5,2,0,828228,14237,0.02,5,0.2,1.3,1,2,0,0,0.87,0.31,0,65.6,0.43,2,0,1
54,salaried,medium,urban,698,0.23,6,1,1000000,108477,0.11,1,0.33,0.2,0,1,0,0,0.74,0.43,2,34.9,0.04,0,0,0
41,self_employed,high,urban,591,0.26,5,0,1674533,156781,0.09,3,0.47,1.7,0,5,0,0,0.81,0.16,2,0.0,0.57,0,1,1
68,retired,low,urban,575,0.28,8,1,381165,131491,0.34,0,0.09,2.7,0,2,0,0,0.84,0.36,11,39.0,0.56,1,1,0
53,student,medium,urban,745,0.45,8,1,836334,261726,0.31,3,0.22,0.6,0,4,0,0,0.6,0.44,12,7.0,0.8,1,0,0
59,salaried,low,urban,724,0.26,8,0,339609,312620,0.92,4,0.34,1.2,1,1,0,0,0.92,0.36,17,0.0,0.34,1,0,0
60,salaried,low,rural,809,0.29,3,1,245144,275966,1.13,2,0.35,1.0,1,2,0,0,0.76,0.32,8,102.7,0.27,0,0,0
27,self_employed,low,rural,584,0.56,6,0,407708,200062,0.49,1,0.16,0.8,2,2,0,0,0.79,0.38,12,0.0,0.42,0,0,0
35,salaried,medium,urban,652,0.29,6,0,570513,240751,0.42,3,0.48,2.6,1,5,0,0,0.76,0.06,2,23.8,0.55,0,0,0
29,salaried,low,urban,678,0.25,8,0,340749,236088,0.69,2,0.26,1.2,0,3,0,0,0.78,0.22,11,0.0,0.8,0,1,0
50,business,medium,urban,551,0.3,6,0,609291,205277,0.34,0,0.39,0.3,0,3,1,0,0.98,0.24,14,35.1,0.19,1,0,0
64,self_employed,medium,urban,515,0.55,2,1,791037,105547,0.13,1,0.14,0.7,0,4,1,0,0.9,0.37,16,105.7,0.17,1,0,0
37,salaried,medium,urban,618,0.25,2,0,736633,403725,0.55,1,0.07,0.7,4,3,0,0,1.0,0.01,0,0.0,0.42,3,0,0
58,business,low,urban,769,0.31,3,0,289789,5000,0.02,0,0.37,2.6,1,3,0,0,0.57,0.48,17,53.7,0.48,1,0,0
61,student,medium,urban,642,0.54,2,0,519780,16566,0.03,2,0.13,1.0,1,5,0,0,0.81,0.32,11,22.4,0.0,2,0,0
59,retired,medium,rural,668,0.25,5,2,652668,226930,0.35,0,0.17,1.9,1,4,1,1,0.83,0.3,15,0.0,0.24,1,1,0
68,salaried,high,urban,648,0.42,4,1,1456360,200102,0.14,2,0.1,0.1,0,3,1,0,0.75,0.19,0,78.1,0.13,1,0,0
41,salaried,low,urban,652,0.3,4,0,419120,5000,0.01,2,0.47,1.6,1,3,0,0,0.81,0.39,13,46.7,0.12,1,0,0
23,salaried,high,urban,631,0.26,5,1,1270979,410285,0.32,1,0.16,2.0,0,2,0,0,0.86,0.36,14,1.5,0.4,1,0,0
57,retired,medium,urban,637,0.18,3,1,706369,283695,0.4,2,0.41,0.7,0,4,0,0,0.82,0.1,23,8.5,0.48,1,0,0
37,salaried,low,urban,576,0.13,7,1,220546,5000,0.02,2,0.31,0.0,0,2,0,0,0.98,0.0,0,83.9,0.2,0,0,1
37,retired,medium,urban,628,0.42,2,2,585552,205852,0.35,0,0.15,0.2,0,2,0,0,0.81,0.08,3,66.5,0.0,1,1,0
31,self_employed,high,urban,849,0.5,10,0,1259326,110480,0.09,0,0.09,1.9,1,3,0,1,0.92,0.46,18,56.2,0.7,4,1,0
30,salaried,medium,urban,709,0.05,7,0,913490,357183,0.39,4,0.24,1.8,0,3,0,0,0.84,0.37,21,0.0,0.24,0,1,0
21,student,medium,urban,745,0.67,3,2,860382,265189,0.31,0,0.13,1.5,0,1,0,0,0.71,0.2,11,106.9,0.26,2,0,0
30,self_employed,high,urban,663,0.33,5,0,1523507,150060,0.1,2,0.27,1.5,0,5,0,0,0.96,0.04,16,101.3,0.0,3,0,0
