age,occupation_type,income_range,urban_or_rural,credit_score,debt_to_income_ratio,premium_payment_delay_days,policy_lapse_count,annual_income,claim_amount,claim_amount_vs_income_ratio,total_previous_claims,high_value_claim_ratio,claim_frequency_last_3yrs,previous_claim_rejection_count,multi_policy_count,legal_dispute_count,previous_fraud_flag,identity_verification_score,document_mismatch_score,claim_submission_hour,geo_distance_from_registered_address,device_risk_score,IP_address_change_count,claim_submission_weekend_flag,fraud_label
67,self_employed,medium,urban,708,0.48,5,0,624167,5000,0.01,3,0.13,2.6,1,2,0,0,0.91,0.3,3,4.0,0.28,1,0,0
65,salaried,low,urban,547,0.48,1,2,229196,5000,0.02,3,0.12,0.5,0,2,1,0,0.8,0.29,1,23.5,0.46,1,0,1
38,salaried,high,urban,587,0.11,8,1,1543143,56956,0.04,1,0.37,1.9,1,2,0,0,0.85,0.46,7,165.5,0.56,1,1,0
58,business,medium,rural,776,0.42,2,0,641304,321188,0.5,4,0.64,0.0,0,4,0,0,0.99,0.32,15,33.6,0.0,1,0,0
55,salaried,low,rural,684,0.13,5,1,338575,258057,0.76,1,0.13,1.1,0,4,0,0,0.55,0.05,13,0.0,0.26,0,0,0
35,salaried,low,urban,762,0.29,5,1,362345,140310,0.39,1,0.56,1.5,0,2,0,0,0.84,0.19,15,75.5,0.6,1,0,0
45,salaried,low,urban,692,0.34,5,0,297483,355042,1.19,2,0.33,1.7,0,4,0,0,0.76,0.11,8,88.7,0.0,1,1,0
57,salaried,medium,urban,851,0.46,12,1,647076,301063,0.47,2,0.18,0.7,1,4,1,0,0.9,0.0,23,77.8,0.23,2,0,0
48,student,high,urban,710,0.32,2,0,1763796,243353,0.14,2,0.3,0.1,0,3,0,0,0.64,0.45,7,0.0,0.08,0,1,0
30,salaried,high,urban,768,0.2,2,2,1074000,266128,0.25,0,0.13,2.8,0,3,0,0,0.72,0.49,12,101.5,0.61,1,1,0
59,salaried,high,rural,662,0.17,6,1,1622560,251413,0.15,1,0.27,1.2,0,3,0,0,0.87,0.35,4,71.2,0.0,1,0,0
37,salaried,low,urban,694,0.38,7,0,339363,32504,0.1,2,0.3,0.3,2,2,0,0,0.67,0.1,12,82.2,0.47,1,0,0
59,business,medium,rural,724,0.25,4,2,671964,185982,0.28,1,0.09,0.7,1,2,0,0,1.0,0.1,12,64.7,0.52,0,0,0
42,self_employed,low,urban,736,0.29,4,2,190278,245455,1.29,3,0.21,2.0,0,1,0,0,0.77,0.33,4,93.3,0.57,0,0,1
46,salaried,high,rural,677,0.5,6,1,1016432,176257,0.17,0,0.04,2.3,0,3,0,0,0.81,0.15,13,45.7,0.26,0,0,0
64,business,medium,urban,680,0.42,5,0,473999,94473,0.2,4,0.19,0.7,0,1,0,1,1.0,0.46,8,60.3,0.19,1,0,0
45,self_employed,medium,rural,715,0.59,6,0,832272,5000,0.01,1,0.26,3.0,0,2,1,0,0.65,0.64,16,18.5,0.35,2,0,0
37,student,medium,urban,715,0.2,4,1,768242,82438,0.11,0,0.01,0.7,0,1,0,0,1.0,0.19,18,17.4,0.69,0,0,1
33,business,medium,rural,608,0.24,6,0,537211,291068,0.54,0,0.16,0.7,1,4,0,1,0.91,0.57,4,132.4,0.23,0,0,1
40,salaried,low,rural,695,0.38,7,0,302996,247329,0.82,3,0.13,0.5,0,4,0,0,0.9,0.46,7,10.8,0.1,1,0,1
45,salaried,high,rural,702,0.62,4,0,1228660,5000,0.0,2,0.12,0.4,2,2,1,0,0.8,0.18,18,22.8,0.57,2,1,0
24,salaried,high,urban,611,0.23,3,1,1328262,270607,0.2,3,0.46,1.5,0,4,0,0,1.0,0.12,2,19.8,0.05,0,0,0
30,salaried,low,rural,743,0.36,5,0,267049,22918,0.09,2,0.17,0.7,0,4,0,0,0.84,0.35,22,56.8,0.53,1,1,0
23,retired,medium,urban,708,0.55,4,2,1000000,157209,0.16,3,0.21,0.3,0,1,0,0,0.97,0.23,10,0.0,0.38,2,0,0
61,salaried,high,urban,843,0.36,4,0,1247210,277709,0.22,2,0.12,0.8,0,4,0,0,0.89,0.29,9,0.0,0.51,0,0,0
65,salaried,low,rural,678,0.5,7,2,251803,141069,0.56,1,0.4,2.0,0,3,0,0,0.6,0.58,19,27.9,0.0,1,1,0
38,business,medium,urban,759,0.64,9,1,685649,13104,0.02,2,0.2,0.0,0,2,0,0,0.96,0.11,5,43.9,0.1,1,1,0
67,self_employed,low,urban,717,0.39,0,1,347145,5000,0.01,0,0.2,1.7,1,3,0,0,1.0,0.09,20,0.0,0.15,0,0,0
56,salaried,medium,urban,814,0.42,2,1,665783,66510,0.1,4,0.33,0.3,0,3,0,0,0.75,0.3,18,61.9,0.25,0,0,0
67,salaried,low,rural,612,0.46,4,1,292778,127984,0.44,3,0.06,2.5,0,1,0,0,0.88,0.2,13,4.7,0.29,1,0,0
42,salaried,medium,urban,645,0.21,4,0,771457,227717,0.3,0,0.7,2.8,0,4,0,0,0.96,0.28,1,45.2,0.23,1,0,1
54,business,low,urban,614,0.13,3,0,183645,107962,0.59,0,0.23,1.0,0,2,0,0,0.97,0.26,4,98.1,0.22,0,0,0
67,salaried,medium,urban,674,0.37,2,0,777507,118166,0.15,1,0.4,2.7,0,1,0,0,0.66,0.06,12,50.1,0.0,2,0,0
28,salaried,high,rural,601,0.26,8,0,1171970,117959,0.1,1,0.26,0.5,0,4,0,0,0.96,0.11,11,70.8,0.45,1,0,0
60,self_employed,high,urban,573,0.51,8,3,1210490,94610,0.08,3,0.33,0.0,0,3,0,1,0.77,0.21,7,0.0,0.03,1,0,0
69,salaried,high,rural,530,0.4,3,0,1629202,402209,0.25,2,0.09,0.0,1,2,0,0,0.8,0.17,23,0.0,0.46,0,0,0
64,self_employed,medium,urban,526,0.51,5,2,804320,210310,0.26,2,0.4,0.0,0,1,1,0,1.0,0.21,17,88.6,0.0,1,0,0
39,self_employed,low,rural,725,0.17,6,1,304289,66245,0.22,3,0.15,1.2,0,3,1,0,1.0,0.28,16,123.4,0.38,0,1,0
62,salaried,low,rural,648,0.5,4,0,177962,5000,0.03,1,0.19,0.2,0,3,1,1,0.87,0.23,10,115.4,0.31,3,1,0
61,retired,high,urban,593,0.05,4,0,1141475,195053,0.17,2,0.14,3.5,0,1,0,0,0.92,0.05,14,0.0,0.3,1,0,0
57,self_employed,medium,urban,633,0.18,4,2,765856,354535,0.46,0,0.34,0.7,0,3,1,0,0.96,0.22,4,6.4,0.04,1,0,0
26,salaried,low,rural,643,0.44,6,0,333846,241385,0.72,1,0.32,0.5,0,4,0,0,0.84,0.51,19,0.0,0.63,1,1,0
46,self_employed,medium,urban,612,0.27,6,0,578781,486618,0.84,4,0.24,0.7,0,3,0,0,1.0,0.71,18,0.0,0.3,0,1,1
54,business,low,urban,792,0.29,5,1,446933,110769,0.25,1,0.07,1.6,0,1,0,0,0.95,0.53,12,32.2,0.0,1,0,0
65,business,low,rural,779,0.37,2,0,311655,243369,0.78,1,0.33,1.7,1,4,0,0,0.72,0.0,19,61.4,0.56,0,0,0
26,salaried,high,rural,791,0.56,1,0,1573501,5000,0.0,2,0.15,2.1,0,1,1,0,0.9,0.03,16,42.8,0.06,1,0,0
57,retired,high,urban,692,0.06,5,0,1329476,5000,0.0,2,0.3,1.5,0,4,0,0,0.89,0.0,18,92.3,0.23,1,0,0
53,salaried,medium,urban,699,0.54,2,1,497920,158195,0.32,2,0.05,2.4,0,3,0,0,0.74,0.5,3,90.0,0.57,1,0,0
42,salaried,high,urban,634,0.55,7,0,1531791,319794,0.21,0,0.2,1.2,0,1,0,0,1.0,0.49,4,38.6,0.32,1,0,0
41,salaried,medium,urban,620,0.27,7,0,845207,381948,0.45,3,0.12,1.4,0,3,0,0,0.66,0.31,0,77.8,0.0,1,0,0
26,salaried,medium,rural,681,0.25,3,0,540906,186702,0.35,2,0.61,1.6,0,4,0,0,0.94,0.69,11,41.6,0.0,1,0,0
26,business,low,rural,725,0.33,10,0,304186,71463,0.23,2,0.19,1.1,0,2,1,0,1.0,0.18,9,98.4,0.09,1,0,0
68,salaried,low,rural,763,0.24,8,1,202103,5000,0.02,0,0.52,1.2,0,4,0,0,0.76,0.28,12,109.5,0.34,0,1,0
24,salaried,medium,urban,641,0.4,6,0,691468,107642,0.16,3,0.46,0.5,1,3,0,0,0.91,0.3,18,53.8,0.34,1,1,0
50,student,high,urban,592,0.42,2,0,1757147,173416,0.1,4,0.12,0.0,1,1,0,0,0.89,0.0,15,61.5,0.75,2,0,0
31,salaried,medium,urban,731,0.12,5,0,660924,109522,0.17,1,0.4,2.3,0,4,0,0,0.9,0.02,1,62.0,0.0,0,0,0
50,salaried,low,urban,552,0.21,9,1,288768,5000,0.02,2,0.33,1.0,1,1,0,0,1.0,0.21,23,25.0,0.54,3,0,0
51,salaried,low,rural,677,0.17,5,0,253259,178684,0.71,0,0.49,0.5,0,3,0,0,0.77,0.0,8,107.6,0.56,2,0,0
44,salaried,high,urban,686,0.38,6,0,1172568,136658,0.12,3,0.24,1.5,0,3,1,0,0.67,0.11,23,0.0,0.6,1,0,0
29,salaried,low,urban,653,0.48,11,2,270666,233294,0.86,2,0.2,2.4,2,3,1,0,0.96,0.5,4,51.2,0.0,0,0,1
23,self_employed,medium,rural,571,0.19,3,2,848799,80200,0.09,4,0.39,1.9,0,4,0,0,0.74,0.19,10,70.8,0.21,0,1,0
51,salaried,low,rural,654,0.48,7,1,284370,132912,0.47,2,0.31,2.1,0,2,0,0,0.78,0.51,3,37.6,0.32,0,1,1
60,salaried,low,rural,794,0.21,6,1,314461,179308,0.57,2,0.26,0.3,0,1,0,0,0.7,0.4,18,13.3,0.21,0,0,0
57,business,medium,rural,721,0.46,11,2,734830,221483,0.3,1,0.25,0.4,0,2,1,0,0.88,0.35,7,101.5,0.36,4,0,0
56,self_employed,medium,urban,761,0.31,5,0,758117,119438,0.16,2,0.29,0.7,1,1,0,0,1.0,0.6,15,0.0,0.28,0,1,0
44,salaried,low,urban,594,0.28,8,1,265666,84606,0.32,2,0.19,1.6,0,2,0,0,0.91,0.21,16,79.7,0.61,3,0,0
51,self_employed,low,urban,697,0.52,4,1,235325,44353,0.19,1,0.13,1.7,0,4,0,1,0.81,0.21,10,19.0,0.51,0,0,0
26,salaried,high,urban,686,0.62,6,0,1597436,185901,0.12,1,0.18,1.3,1,4,0,0,0.8,0.17,8,0.0,0.0,1,0,0
22,self_employed,low,rural,687,0.06,3,0,303870,130049,0.43,2,0.18,2.4,0,3,0,0,0.82,0.19,8,51.5,0.34,2,0,0
40,self_employed,medium,urban,718,0.44,6,0,551809,379653,0.69,4,0.25,1.3,1,2,0,0,0.79,0.0,23,0.0,0.0,2,1,0
48,salaried,high,urban,690,0.38,8,0,1507998,153139,0.1,2,0.43,2.0,0,4,0,0,0.94,0.16,6,0.0,0.0,1,0,0
31,student,low,urban,596,0.45,2,1,217112,192602,0.89,2,0.06,0.0,0,3,1,0,0.89,0.68,0,27.7,0.28,1,0,1
24,salaried,high,urban,722,0.13,4,0,1641942,287168,0.17,1,0.56,1.7,0,1,0,0,0.8,0.15,2,98.5,0.0,0,0,1
35,business,low,rural,738,0.19,3,0,158906,302017,1.9,3,0.27,3.1,2,3,0,0,0.81,0.39,8,93.1,0.63,1,0,1
26,salaried,medium,urban,772,0.25,4,1,681702,122530,0.18,1,0.09,1.5,0,1,0,0,0.78,0.18,15,58.0,0.21,0,0,0
69,business,medium,rural,775,0.38,8,0,675747,401615,0.59,1,0.11,1.2,0,1,0,0,0.76,0.06,13,73.2,0.67,0,0,0
50,self_employed,high,urban,713,0.24,8,0,1339609,431542,0.32,0,0.07,1.4,0,3,1,0,0.68,0.36,20,75.9,0.4,3,0,0
58,business,low,urban,600,0.3,1,0,331144,135461,0.41,2,0.46,1.3,0,4,0,0,0.8,0.0,14,0.0,0.26,0,0,0
22,salaried,medium,rural,572,0.47,4,0,662378,176334,0.27,3,0.24,0.2,0,1,0,0,0.69,0.57,3,137.9,0.21,2,1,0
35,self_employed,high,rural,664,0.66,7,0,1339384,213708,0.16,1,0.26,1.5,0,1,0,0,0.74,0.35,14,7.0,0.0,1,0,0
31,self_employed,medium,urban,744,0.46,6,1,867546,83129,0.1,3,0.36,0.8,0,1,0,0,0.99,0.16,10,0.0,0.0,1,0,0
28,business,medium,urban,739,0.48,9,0,579687,168708,0.29,0,0.16,1.1,2,2,0,1,0.87,0.32,16,0.0,0.22,2,0,0
46,self_employed,low,urban,699,0.32,7,0,330934,56755,0.17,1,0.13,0.6,1,2,0,0,0.89,0.13,8,0.0,0.37,2,0,0
65,self_employed,medium,rural,677,0.22,10,0,454283,167683,0.37,1,0.42,1.8,0,1,0,0,0.75,0.2,22,0.0,0.51,1,0,0
64,salaried,low,rural,813,0.3,6,0,364876,156665,0.43,0,0.06,0.0,1,2,0,0,0.85,0.45,12,20.1,0.57,1,0,0
25,salaried,low,rural,720,0.34,12,1,308741,220467,0.71,0,0.54,0.9,0,2,0,0,0.84,0.37,2,12.5,0.0,0,1,0
26,self_employed,medium,urban,673,0.18,8,1,793309,238760,0.3,1,0.03,2.2,0,4,0,0,0.92,0.52,1,18.7,0.4,0,0,0
46,salaried,low,urban,634,0.47,3,1,259241,169719,0.65,1,0.01,2.1,0,3,0,0,0.87,0.4,2,0.0,0.2,2,0,0
24,retired,high,urban,609,0.58,3,0,1437344,330779,0.23,5,0.16,1.0,0,3,0,0,0.85,0.33,15,61.4,0.77,3,1,0
39,business,high,rural,602,0.37,8,0,1328581,62580,0.05,1,0.08,0.0,0,4,0,0,0.75,0.0,13,75.8,0.86,0,1,0
40,retired,medium,urban,609,0.51,2,0,469101,129652,0.28,1,0.33,2.5,0,1,0,0,0.76,0.1,3,63.9,0.59,0,0,0
53,salaried,high,urban,699,0.53,4,1,1216431,91903,0.08,1,0.27,1.0,1,3,0,0,0.77,0.19,2,0.0,0.15,0,0,0
40,student,medium,urban,678,0.19,4,1,579173,357924,0.62,1,0.04,0.8,0,1,0,1,0.72,0.0,15,52.8,0.0,1,0,0
69,business,low,rural,657,0.09,5,0,236391,153910,0.65,0,0.04,1.4,0,1,0,0,0.9,0.19,17,22.1,0.05,2,0,0
32,self_employed,medium,rural,731,0.28,6,1,467841,155354,0.33,1,0.26,1.4,0,4,0,0,0.85,0.26,5,9.5,0.29,0,0,0
67,self_employed,low,urban,806,0.36,4,1,236454,333753,1.41,3,0.2,1.0,1,3,0,0,0.81,0.36,15,110.5,0.44,1,0,0
21,salaried,low,urban,622,0.17,7,0,254086,5000,0.02,3,0.36,1.3,1,4,0,1,0.87,0.0,19,70.2,0.19,4,0,0
46,business,high,urban,632,0.56,7,0,1716919,54456,0.03,4,0.43,1.5,0,3,0,0,0.73,0.08,7,0.0,0.39,1,1,0
34,self_employed,medium,urban,524,0.64,6,1,575939,162269,0.28,2,0.14,0.1,0,4,0,0,0.73,0.2,1,105.1,0.51,0,0,0
58,salaried,high,urban,678,0.38,3,1,1359996,110158,0.08,0,0.21,0.7,0,3,0,0,0.73,0.63,0,0.0,0.6,5,1,1
57,salaried,low,rural,671,0.2,6,3,234208,283690,1.21,5,0.18,1.9,0,1,0,0,0.92,0.51,12,13.1,0.02,1,0,0
31,retired,medium,rural,742,0.42,4,2,648941,7541,0.01,3,0.13,2.4,0,1,0,0,0.96,0.14,17,31.1,0.31,0,0,0
56,student,low,urban,673,0.2,5,0,347564,249629,0.72,1,0.32,2.1,0,4,0,0,0.82,0.41,20,0.0,0.39,3,1,0
33,retired,medium,urban,638,0.52,4,0,670138,59578,0.09,2,0.44,0.6,0,2,0,0,1.0,0.03,4,20.6,0.11,1,1,0
63,self_employed,medium,urban,693,0.32,5,0,907433,210887,0.23,3,0.13,1.9,0,1,0,0,0.88,0.0,23,0.0,0.35,1,1,0
23,salaried,medium,urban,718,0.46,6,0,455598,285592,0.63,1,0.42,0.6,0,3,0,0,0.8,0.11,0,21.7,0.58,0,0,0
53,salaried,low,urban,566,0.49,3,1,284160,404422,1.42,1,0.13,0.8,0,1,2,0,0.88,0.24,15,76.5,0.66,1,0,1
26,salaried,low,rural,750,0.43,5,1,236257,5000,0.02,3,0.49,0.3,2,3,0,0,0.97,0.26,13,143.4,0.0,2,1,0
30,salaried,low,rural,771,0.62,3,0,289951,192297,0.66,2,0.17,1.0,1,3,0,0,0.93,0.56,23,133.4,0.38,3,0,0
25,salaried,medium,urban,718,0.38,2,2,957272,294220,0.31,4,0.35,0.7,0,4,0,0,0.76,0.0,14,0.0,0.37,0,0,0
43,salaried,high,rural,614,0.27,5,1,1838335,188387,0.1,1,0.18,2.2,0,1,2,0,0.84,0.5,9,160.7,0.5,0,0,0
30,salaried,low,rural,657,0.05,8,1,279214,225697,0.81,1,0.07,0.1,0,4,1,0,0.81,0.6,23,0.0,0.49,1,0,1
64,retired,medium,urban,762,0.05,4,0,674269,95944,0.14,2,0.43,1.8,0,3,0,0,0.66,0.55,15,0.0,0.23,1,1,0
22,salaried,high,rural,611,0.45,4,0,1113122,140963,0.13,1,0.16,2.7,0,4,0,0,0.73,0.59,8,28.7,0.25,2,0,0
33,student,medium,urban,724,0.32,6,2,684605,86829,0.13,3,0.04,1.0,0,1,0,0,0.94,0.15,3,12.8,0.4,1,1,0
60,self_employed,medium,urban,676,0.23,0,0,686871,252818,0.37,2,0.31,2.6,1,4,0,1,0.86,0.44,10,0.0,0.04,1,0,0
22,salaried,high,urban,691,0.18,4,0,1005380,402249,0.4,2,0.34,0.0,0,3,0,0,0.83,0.53,18,0.0,0.25,0,0,0
40,salaried,low,rural,621,0.46,3,1,339896,198864,0.59,3,0.2,2.4,1,1,0,0,0.88,0.31,15,97.2,0.29,2,0,0
21,salaried,low,rural,703,0.2,4,0,306409,187257,0.61,1,0.17,0.2,1,4,0,0,0.87,0.22,8,34.3,0.16,1,1,0
57,salaried,low,urban,698,0.59,4,0,325290,5000,0.02,2,0.39,1.3,1,2,1,0,0.92,0.0,11,0.0,0.0,1,0,0
29,self_employed,high,urban,574,0.7,7,1,1302300,171650,0.13,0,0.18,0.1,0,1,0,0,0.96,0.7,20,0.0,0.34,1,0,1
37,salaried,high,urban,679,0.21,6,1,1000000,248106,0.25,0,0.53,1.6,1,3,0,0,0.78,0.03,1,0.0,0.45,1,1,0
29,salaried,medium,rural,722,0.45,6,1,782586,5000,0.01,2,0.33,3.0,0,4,0,0,0.9,0.53,10,14.8,0.51,1,0,0
31,salaried,low,urban,653,0.42,4,0,217982,199448,0.91,4,0.17,0.8,1,3,0,0,0.78,0.1,18,37.2,0.38,2,0,0
35,retired,medium,rural,508,0.2,5,0,589036,178174,0.3,1,0.16,0.0,1,4,0,0,0.68,0.46,7,57.3,0.26,3,0,0
44,business,low,urban,671,0.2,4,1,450000,5000,0.01,3,0.39,0.9,0,4,1,0,0.93,0.09,10,41.1,0.34,2,0,0
58,business,low,urban,782,0.33,10,0,373894,230126,0.62,2,0.26,2.0,0,1,0,0,0.78,0.27,15,68.9,0.09,5,0,0
55,salaried,medium,urban,655,0.18,5,0,503190,129104,0.26,0,0.22,1.6,0,4,0,0,0.81,0.36,22,29.6,0.47,1,0,0
50,business,high,urban,780,0.51,6,2,1400140,195165,0.14,3,0.3,3.8,0,3,0,0,0.77,0.36,19,52.8,0.0,0,0,0
51,business,high,urban,623,0.31,11,0,1169315,218252,0.19,2,0.64,1.2,0,2,0,0,0.84,0.0,8,0.0,0.17,0,0,0
69,self_employed,medium,urban,598,0.18,2,1,512865,89030,0.17,1,0.11,2.4,0,4,0,0,0.72,0.07,10,74.5,0.38,1,0,0
25,retired,low,urban,679,0.34,2,2,319413,221321,0.69,0,0.04,0.0,0,1,0,0,0.95,0.15,12,60.7,0.12,0,0,0
64,salaried,low,urban,622,0.42,3,1,356817,119062,0.33,0,0.27,2.7,0,2,0,0,0.94,0.37,16,99.7,0.24,1,1,0
34,retired,low,urban,703,0.24,6,0,286154,196659,0.69,0,0.31,1.2,1,2,0,0,0.9,0.47,10,106.6,0.28,0,0,0
31,student,medium,urban,653,0.05,6,0,737797,102265,0.14,2,0.26,1.1,0,1,0,0,0.9,0.09,10,179.2,0.1,0,1,0
29,salaried,high,rural,783,0.37,4,1,1057238,309589,0.29,0,0.07,0.0,2,2,0,0,0.87,0.19,22,127.2,0.08,0,1,0
54,self_employed,medium,urban,649,0.17,3,0,844870,262724,0.31,1,0.26,0.6,0,4,0,0,0.75,0.0,21,60.1,0.44,2,0,0
32,retired,medium,rural,686,0.23,8,1,902516,138881,0.15,4,0.1,0.9,0,3,0,0,0.8,0.17,17,118.1,0.48,1,0,0
55,salaried,low,urban,721,0.42,3,0,288448,264464,0.92,1,0.54,1.7,0,4,1,0,0.98,0.46,11,135.3,0.2,4,1,1
55,self_employed,low,urban,746,0.26,6,0,284678,129979,0.46,2,0.17,1.1,0,4,0,0,0.64,0.33,8,9.2,0.11,1,0,0
21,retired,medium,urban,783,0.33,5,0,526920,206147,0.39,1,0.31,3.2,0,2,0,0,0.84,0.05,22,0.0,0.3,0,0,0
60,self_employed,low,urban,663,0.57,3,1,278200,78257,0.28,1,0.38,0.0,0,3,0,0,0.88,0.3,22,0.0,0.0,1,0,0
42,salaried,medium,rural,652,0.3,5,0,787206,295694,0.38,1,0.07,1.7,0,2,0,1,0.77,0.03,19,36.2,0.02,2,0,0
49,self_employed,high,urban,546,0.65,5,2,1445879,165502,0.11,2,0.11,0.0,0,1,0,0,0.89,0.09,6,0.0,0.11,1,0,0
28,salaried,medium,urban,822,0.46,3,1,632079,99061,0.16,3,0.45,1.1,0,4,0,0,0.76,0.55,8,141.4,0.62,1,0,0
31,self_employed,low,urban,705,0.21,3,0,254949,207496,0.81,5,0.1,1.6,0,3,0,0,0.79,0.25,9,0.0,0.12,2,0,1
61,salaried,low,rural,732,0.28,5,0,358720,5000,0.01,2,0.03,1.0,0,2,0,0,0.94,0.24,9,10.7,0.44,2,0,0
57,self_employed,medium,rural,718,0.16,6,1,616397,58817,0.1,1,0.46,2.5,0,3,0,0,0.85,0.36,14,103.6,0.0,2,0,0
34,self_employed,medium,urban,683,0.45,5,0,652800,144665,0.22,0,0.24,1.8,0,1,1,0,0.83,0.36,4,47.4,0.21,1,1,0
50,business,medium,urban,704,0.55,4,0,651310,195146,0.3,2,0.36,1.6,0,4,1,0,0.95,0.32,11,84.6,0.48,0,1,0
55,self_employed,medium,rural,640,0.3,3,0,747805,193984,0.26,1,0.16,1.5,1,3,0,0,0.82,0.43,18,0.0,0.34,1,0,0
41,self_employed,medium,rural,658,0.07,6,1,672763,115047,0.17,6,0.12,0.6,0,3,0,0,0.98,0.0,2,0.0,0.18,1,1,0
57,self_employed,medium,urban,613,0.4,4,1,450000,250223,0.56,0,0.19,1.0,0,3,0,0,0.96,0.31,23,74.8,0.25,1,0,0
25,salaried,low,urban,789,0.22,8,0,283163,32273,0.11,3,0.43,3.2,0,2,0,0,0.82,0.45,23,67.2,0.75,0,0,1
39,self_employed,high,rural,719,0.24,5,0,1821547,147846,0.08,0,0.18,1.0,1,2,1,0,0.8,0.33,8,80.4,0.69,0,0,0
34,salaried,low,rural,818,0.4,8,0,323987,307617,0.95,2,0.26,0.2,1,3,0,0,0.91,0.0,17,33.1,0.19,4,0,0
46,student,low,urban,840,0.53,3,0,302907,249129,0.82,4,0.11,2.6,1,1,0,0,0.98,0.3,0,135.3,0.22,1,0,0
24,salaried,medium,urban,581,0.46,6,2,616320,332891,0.54,1,0.19,2.1,3,3,0,0,0.82,0.34,13,50.0,0.42,1,0,0
45,salaried,medium,rural,748,0.41,5,0,621053,450358,0.73,2,0.07,1.1,0,4,0,0,1.0,0.2,2,82.0,0.57,1,0,0
65,self_employed,high,rural,584,0.33,4,0,1105044,106500,0.1,1,0.22,0.3,0,4,1,0,0.9,0.44,23,64.7,0.83,1,0,0
62,self_employed,medium,rural,692,0.15,6,0,695287,220888,0.32,7,0.18,2.5,1,4,0,0,0.84,0.09,5,0.0,0.0,1,1,0
45,salaried,high,rural,702,0.4,4,0,1401575,82657,0.06,1,0.44,0.9,0,3,1,0,0.7,0.22,15,66.6,0.32,4,0,0
38,self_employed,high,urban,589,0.46,4,0,1702272,48165,0.03,0,0.22,1.8,1,2,0,0,0.74,0.48,2,77.4,0.08,0,1,0
60,self_employed,medium,rural,628,0.26,4,2,749417,231803,0.31,0,0.51,2.1,0,3,0,0,0.85,0.15,16,93.3,0.51,0,0,0
28,business,medium,urban,705,0.3,3,0,501331,183537,0.37,3,0.12,1.1,1,3,0,0,0.99,0.17,4,1.7,0.32,1,1,0
59,salaried,medium,rural,692,0.52,6,0,869917,132020,0.15,3,0.6,2.0,0,4,1,0,0.74,0.06,21,94.3,0.47,3,0,0
60,self_employed,high,urban,608,0.29,6,0,1140094,248854,0.22,2,0.15,0.9,0,1,0,0,0.9,0.13,15,0.0,0.49,1,0,0
34,self_employed,medium,rural,631,0.31,4,2,837924,136477,0.16,1,0.22,0.6,0,1,0,0,0.72,0.17,22,58.4,0.51,0,1,0
52,self_employed,low,urban,575,0.34,7,0,224406,5000,0.02,2,0.29,0.0,0,4,0,0,1.0,0.24,12,7.8,0.31,1,0,0
58,self_employed,medium,urban,595,0.45,5,0,767370,261317,0.34,4,0.33,2.1,0,3,0,1,0.66,0.34,10,0.0,0.43,2,1,0
53,self_employed,low,urban,654,0.39,7,1,202531,97760,0.48,2,0.17,0.8,0,3,2,0,0.71,0.52,11,0.0,0.0,0,0,0
43,salaried,medium,rural,749,0.38,1,0,560307,270083,0.48,0,0.24,1.3,0,4,0,0,0.9,0.27,9,100.0,0.0,1,0,0
35,salaried,low,rural,757,0.58,6,0,295286,223285,0.76,1,0.33,1.4,2,1,0,0,0.86,0.39,9,98.2,0.53,2,0,0
53,salaried,medium,rural,808,0.29,6,0,619551,5000,0.01,2,0.47,1.4,1,1,0,0,0.93,0.2,19,6.6,0.28,1,0,0
45,salaried,high,urban,709,0.21,6,0,1720404,144708,0.08,1,0.14,0.8,0,4,0,0,0.73,0.25,15,30.2,0.26,0,1,0
37,salaried,low,urban,693,0.5,4,0,331425,66745,0.2,5,0.22,0.8,0,3,0,0,0.81,0.16,13,0.0,0.18,2,0,0
53,self_employed,low,rural,714,0.38,7,0,248442,291318,1.17,1,0.43,1.3,0,3,0,0,0.96,0.19,0,97.9,0.21,0,1,1
67,salaried,low,rural,713,0.26,7,0,298978,111802,0.37,2,0.28,0.0,0,3,1,0,0.87,0.25,6,95.5,0.27,1,0,0
22,retired,medium,rural,566,0.3,4,0,704352,281984,0.4,6,0.16,0.0,0,2,0,0,0.72,0.22,8,0.0,0.07,1,0,0
34,salaried,low,rural,812,0.16,6,0,378121,187793,0.5,3,0.4,1.8,1,1,1,0,0.85,0.19,12,0.0,0.4,1,1,0
60,business,low,rural,544,0.38,3,1,275504,110845,0.4,6,0.54,2.6,0,1,0,0,0.87,0.0,8,138.2,0.27,4,0,0
60,self_employed,low,urban,760,0.13,3,0,251737,240147,0.95,1,0.15,1.7,1,2,0,0,0.85,0.32,21,82.6,0.36,2,1,0
59,salaried,medium,rural,683,0.45,9,0,808243,286096,0.35,0,0.35,2.6,1,1,0,0,1.0,0.19,17,51.4,0.4,2,0,0
26,salaried,low,urban,603,0.27,6,0,283953,38181,0.13,1,0.31,1.8,0,4,1,0,0.9,0.2,14,6.3,0.0,1,0,0
26,self_employed,medium,rural,717,0.14,4,0,778419,5000,0.01,3,0.26,1.6,0,2,0,0,0.98,0.27,16,9.2,0.55,2,1,0
23,salaried,low,rural,671,0.51,1,1,321682,170617,0.53,2,0.33,0.1,0,1,0,0,1.0,0.4,1,40.8,0.06,2,0,0
27,retired,medium,urban,632,0.69,10,3,621482,131545,0.21,2,0.31,1.5,0,3,0,0,0.73,0.06,8,109.2,0.04,2,1,0
